Date,Username,Name,Before Price,After Price,Link
19-11-2024 21:42:44,breadz12,Burgman 200,Not Slashed,"7,500",https://www.carousell.sg/p/burgman-200-1098421611/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=hHz5X5uIQCmYBLnd&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=19
19-11-2024 21:42:44,recycler012,Burgman 200 with vintage bike plate number for sale,Not Slashed,"6,500",https://www.carousell.sg/p/burgman-200-with-vintage-bike-plate-number-for-sale-1312103154/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=hHz5X5uIQCmYBLnd&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=20
19-11-2024 21:42:44,kath3rin3,Suzuki Burgman 200 ABS 2027,"5,800","5,500",https://www.carousell.sg/p/suzuki-burgman-200-abs-2027-1298442080/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=hHz5X5uIQCmYBLnd&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=21
19-11-2024 21:42:44,houseofcuties,Burgman 200,"7,000","6,500",https://www.carousell.sg/p/burgman-200-1193044847/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=hHz5X5uIQCmYBLnd&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=22
19-11-2024 21:42:44,umoveudie,Suzuki Burgman 200 ABS,"4,500","2,500",https://www.carousell.sg/p/suzuki-burgman-200-abs-1332470848/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=hHz5X5uIQCmYBLnd&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=23
19-11-2024 21:42:44,anuarosman,Burgman 200,Not Slashed,"5,950",https://www.carousell.sg/p/burgman-200-1319885670/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=hHz5X5uIQCmYBLnd&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=24
20-11-2024 02:50:41,koolsagittarius,Suzuki Burgman 200 cc for Sale (low mileage),"4,500","4,200",https://www.carousell.sg/p/suzuki-burgman-200-cc-for-sale-low-mileage-1330354276/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=0
20-11-2024 02:50:41,geoggv,Suzuki Burgman 200,Not Slashed,"4,200",https://www.carousell.sg/p/suzuki-burgman-200-1334181700/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=1
20-11-2024 02:50:41,wunubu88,Suzuki Burgman 200,Not Slashed,"4,500",https://www.carousell.sg/p/suzuki-burgman-200-1336855349/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=2
20-11-2024 02:50:41,lee_cornice,Burgman 200 box bracket,Not Slashed,50,https://www.carousell.sg/p/burgman-200-box-bracket-1336297275/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=3
20-11-2024 02:50:41,onn99,Burgman 200 ( Used ),Not Slashed,"12,800",https://www.carousell.sg/p/burgman-200-used-1336236419/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=5
20-11-2024 02:50:41,unknown_7855,SUZUKI / UH200AL6 BURGMAN 200 ABS (CLASS 2B) COE DEC 2026,Not Slashed,"5,000",https://www.carousell.sg/p/suzuki-uh200al6-burgman-200-abs-class-2b-coe-dec-2026-1336136381/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=6
20-11-2024 02:50:41,suhairi5n10,Suzuki Burgman,Not Slashed,"2,800",https://www.carousell.sg/p/suzuki-burgman-1334422850/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=7
20-11-2024 02:50:41,oddtrinkets,Suzuki Burgman 200 Low Mileage COE 8/9/26,"4,350","4,000",https://www.carousell.sg/p/suzuki-burgman-200-low-mileage-coe-8-9-26-1330381502/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=8
20-11-2024 02:50:41,griso,Suzuki Burgman 200,Not Slashed,"4,600",https://www.carousell.sg/p/suzuki-burgman-200-1335381219/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=9
20-11-2024 02:50:41,motorkia,Suzuki Burgman 200,Not Slashed,"5,800",https://www.carousell.sg/p/suzuki-burgman-200-1324643335/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=10
20-11-2024 02:50:41,dexingmotor,Burgman 200  $12.5k2015 coe 2034 D/P $500,"13,500","12,500",https://www.carousell.sg/p/burgman-200-12-5k2015-coe-2034-d-p-500-1317061983/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=11
