Date,Username,Name,Before Price,After Price,Link
19-11-2024 15:40:54,orizonmotorcycles,YAMAHA AEROX | GDR155A (AEROX) | AEROX155 ABS CVT,Not Slashed,"9,800",https://www.carousell.sg/p/yamaha-aerox-gdr155a-aerox-aerox155-abs-cvt-1335633826/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=15
19-11-2024 15:40:54,lim_ah_wan,USED Yamaha Aerox V2 ABS KEYLESS,Not Slashed,"10,888",https://www.carousell.sg/p/used-yamaha-aerox-v2-abs-keyless-1331977742/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=16
19-11-2024 15:40:54,revologybikes,2B PRE-OWNED SCOOTERS FOR SALE ! YAMAHA AEROX 155 | YAMAHA AEROX 155 V2 | YAMAHA NMAX 155 | HONDA ADV 150 ,Not Slashed,"1,888",https://www.carousell.sg/p/2b-pre-owned-scooters-for-sale-yamaha-aerox-155-yamaha-aerox-155-v2-yamaha-nmax-155-honda-adv-150-1292893516/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=17
19-11-2024 15:40:54,bikeasiamotto,Yamaha Aerox 155,Not Slashed,"9,999",https://www.carousell.sg/p/yamaha-aerox-155-1322215687/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=18
19-11-2024 15:40:54,bikeasiamotto,Yamaha Aerox 155 v2,Not Slashed,"10,888",https://www.carousell.sg/p/yamaha-aerox-155-v2-1321176129/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=19
19-11-2024 15:40:54,bikeasiamotto,Yamaha Aerox 155 keyless,Not Slashed,"7,777",https://www.carousell.sg/p/yamaha-aerox-155-keyless-1325149645/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=20
19-11-2024 15:40:54,bikeasiamotto,Yamaha Aerox 155,Not Slashed,"7,777",https://www.carousell.sg/p/yamaha-aerox-155-1326592085/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=21
19-11-2024 15:40:54,ah_seng_ams,Yamaha Aerox 155 v2,Not Slashed,"10,500",https://www.carousell.sg/p/yamaha-aerox-155-v2-1336962295/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=22
19-11-2024 15:40:54,ah_seng_ams,Yamaha Aerox S v2,Not Slashed,"11,800",https://www.carousell.sg/p/yamaha-aerox-s-v2-1324605930/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=23
19-11-2024 15:40:54,mahpteltd,2021 Yamaha Aerox 155,Not Slashed,"10,700",https://www.carousell.sg/p/2021-yamaha-aerox-155-1318465156/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=24
19-11-2024 15:40:54,motor_memberz,NO NEED DEPOSIT Aerox Keyless RENTAL available,140,125,https://www.carousell.sg/p/no-need-deposit-aerox-keyless-rental-available-1229008452/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=26
