Date,Username,Name,Before Price,After Price,Link
19-11-2024 21:42:44,buyfrommelah23,Yamaha Nmax V1 For COI,Not Slashed,350,https://www.carousell.sg/p/yamaha-nmax-v1-for-coi-1336953119/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=16
19-11-2024 21:42:44,onn99,N-Max 155 V2  ( Used ),Not Slashed,"10,800",https://www.carousell.sg/p/n-max-155-v2-used-1336933325/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=17
19-11-2024 21:42:44,g_bikes,Yamaha Nmax 155 v2 (Coe Aug 2031),Not Slashed,242,https://www.carousell.sg/p/yamaha-nmax-155-v2-coe-aug-2031-1336471150/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=18
19-11-2024 21:42:44,goodfellas_,Nmax V2,"6,000","5,000",https://www.carousell.sg/p/nmax-v2-1331612077/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=19
19-11-2024 21:42:44,m1.tg.william,Yamaha Nmax,Not Slashed,"12,588",https://www.carousell.sg/p/yamaha-nmax-1300269997/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=20
19-11-2024 21:42:44,bikechoice,$388 RIDEAWAY! Yamaha Nmax 155 V2 For Sale!,Not Slashed,388,https://www.carousell.sg/p/388-rideaway-yamaha-nmax-155-v2-for-sale-1322823477/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=21
19-11-2024 21:42:44,Premium.Moto,Pre Owned Yamaha Nmax 155,Not Slashed,"11,977",https://www.carousell.sg/p/pre-owned-yamaha-nmax-155-1310673831/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=22
19-11-2024 21:42:44,crichardloo,Yamaha Nmax V2,Not Slashed,"9,000",https://www.carousell.sg/p/yamaha-nmax-v2-1331471695/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=23
19-11-2024 21:42:44,ximoto,Yamaha Nmax 155,"14,888","12,888",https://www.carousell.sg/p/yamaha-nmax-155-1319481849/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=24
19-11-2024 21:42:44,dahighlife,Nmax v2 (2022),Not Slashed,"12,000",https://www.carousell.sg/p/nmax-v2-2022-1336671016/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=26
